<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	2
<s> Perfect	! </s>	stay	3
<s> Great	</s>	value for money	3
<s>	seemed to be taken . </s>	My room	1
<s>	is very small . </s>	The common area	0
<s> It was a 6 · person dorm , but I think	was originally designed to be a 4 · person one . </s>	it	1
<s>	was a 6 · person dorm , but I think it was originally designed to be a 4 · person one . </s>	It	1
<s>	we stayed in was unbelievable small . </s>	The room	0
<s> Breakfasts aren 't included in the price , however there is	just next door , so you can grab something to eat there . </s>	a supermarket	2
<s> The hotel is new and nicely designed , however	doesn 't have such a hostel atmosphere . </s>	it	1
<s>	aren 't included in the price , however there is a supermarket just next door , so you can grab something to eat there . </s>	Breakfasts	1
<s> OK	</s>	hostel	2
<s>	is new and nicely designed , however it doesn 't have such a hostel atmosphere . </s>	The hotel	2
<s>	is new and nicely designed , however it doesn 't have such a hostel atmosphere . </s>	The hotel	2
<s>	is the best and we will be back again and again . </s>	Dana	3
<s> The room we got was covered with dust and a few electrical items like lights and the scale	where not working . </s>	in the bathroom	1
<s> The room we got was covered with dust and a few electrical items like lights and	in the bathroom where not working . </s>	the scale	1
<s>	never worth five stars ! </s>	Hotel	0
<s> During	and music from the nightclubs the whole night . </s>	the bass	1
<s> During the night , you should not expect to be able to sleep , because in the room you will hear the bass and	from the nightclubs the whole night . </s>	music	1
<s> During	and music from the nightclubs the whole night . </s>	the bass	1
<s> During the night , you should not expect to be able to sleep , because in the room you will hear the bass and	from the nightclubs the whole night . </s>	music	1
<s>	we got was covered with dust and a few electrical items like lights and the scale in the bathroom where not working . </s>	The room	1
<s> Never worth	for the room and the stay !!! </s>	the money we had to pay	0
<s> a lot of	, but not always efficient as supervicion is oriented for control of procedure instead of control of the result and client satisfaction : staff members have to apply strict procedures and finally not really taking care of the result ( as not responsible for the procedure itself ) </s>	staff members	2
<s> a lot of	, but not always efficient as supervicion is oriented for control of procedure instead of control of the result and client satisfaction : staff members have to apply strict procedures and finally not really taking care of the result ( as not responsible for the procedure itself ) </s>	staff members	1
<s>	are linked to tide hours ... ( only 3 hours / day .. ) and C · beach club mainly restricted to Villa residents ( even if they are not present ... ) </s>	beach activities	1
<s>	mainly restricted to Villa residents ( even if they are not present ... ) </s>	beach club	1
<s> a lot of staff members , but not always efficient as	is oriented for control of procedure instead of control of the result and client satisfaction : staff members have to apply strict procedures and finally not really taking care of the result ( as not responsible for the procedure itself ) </s>	supervicion	1
<s>	are great , but should be separated for smokers and for family with children </s>	rooms	1
<s>	are great , but should be separated for smokers and for family with children </s>	rooms	3
<s> Within 5 minutes walking distance were	and bus stations . </s>	tube stations	2
<s> Within 5 minutes walking distance were tube stations and	and bus stations . </s>	bus stations	2
<s> We enjoyed fast and smooth	. </s>	check · out procedures	2
<s> We enjoyed fast and smooth	and check · out procedures . </s>	check · in	2
<s> We enjoyed fast and smooth	. </s>	check · out procedures	2
<s> We enjoyed fast and smooth	and check · out procedures . </s>	check · in	2
<s> We enjoyed fast and smooth	. </s>	check · out procedures	2
<s> We enjoyed fast and smooth	and check · out procedures . </s>	check · in	2
<s>	were very spacious , luxurious and kept very clean , with modern furniture and relaxing colors . </s>	The studio rooms	2
<s>	were very spacious , luxurious and kept very clean , with modern furniture and relaxing colors . </s>	The studio rooms	3
<s>	were very spacious , luxurious and kept very clean , with modern furniture and relaxing colors . </s>	The studio rooms	3
<s>	is large and good quality toiletries were provided , including bathrobes and slippers for the entire family . </s>	Bathroom	2
<s> Bathroom is large and good quality toiletries were provided , including	and slippers for the entire family . </s>	bathrobes	2
<s> Bathroom is large and good quality toiletries were provided , including bathrobes and	for the entire family . </s>	slippers	2
<s> Bathroom is large and good quality	were provided , including bathrobes and slippers for the entire family . </s>	toiletries	2
<s> The studio rooms were very spacious , luxurious and kept very clean , with modern furniture and relaxing	. </s>	colors	2
<s> The studio rooms were very spacious , luxurious and kept very clean , with modern	and relaxing colors . </s>	furniture	2
<s> This hotel has an excellent	, just across the bridge from the Palace of Westminster and at walking distance to numerous touristic attractions . </s>	location	2
<s> This hotel has an excellent	, just across the bridge from the Palace of Westminster and at walking distance to numerous touristic attractions . </s>	location	3
<s> This hotel has an excellent	, just across the bridge from the Palace of Westminster and at walking distance to numerous touristic attractions . </s>	location	2
<s> Excellent	</s>	location	3
<s>	is one of the most beautiful hotels I have seen and the staff tried their best to help . </s>	The Titanic Palace	2
<s> Shops cheaper off resort and only a walk away.As long as you are careful and beware of kids pickpocketing etc it is fun to go out and there is a bus from hotel	very reasonable and with a little more bar entertainment it would have been a perfect break . </s>	.Taxis	3
<s> The Titanic Palace is one of	tried their best to help . </s>	the staff	2
<s> Drinks were fine ,	and food not all to my taste but never went hungry . </s>	English Schhh tonic	2
<s> Drinks were fine , English Schhh tonic and	not all to my taste but never went hungry . </s>	food	2
<s> Drinks were fine ,	and food not all to my taste but never went hungry . </s>	English Schhh tonic	1
<s> Drinks were fine , English Schhh tonic and	not all to my taste but never went hungry . </s>	food	1
<s>	were fine , English Schhh tonic and food not all to my taste but never went hungry . </s>	Drinks	2
<s> Shops cheaper off resort and only a walk away.As long as you are careful and beware of kids pickpocketing etc	is fun to go out and there is a bus from hotel .Taxis very reasonable and with a little more bar entertainment it would have been a perfect break . </s>	it	1
<s>	cheaper off resort and only a walk away.As long as you are careful and beware of kids pickpocketing etc it is fun to go out and there is a bus from hotel .Taxis very reasonable and with a little more bar entertainment it would have been a perfect break . </s>	Shops	2
<s>	cheaper off resort and only a walk away.As long as you are careful and beware of kids pickpocketing etc it is fun to go out and there is a bus from hotel .Taxis very reasonable and with a little more bar entertainment it would have been a perfect break . </s>	Shops	1
<s> Shops cheaper off resort and only a walk away.As long as you are careful and beware of kids pickpocketing etc it is fun to go out and there is a	.Taxis very reasonable and with a little more bar entertainment it would have been a perfect break . </s>	bus from hotel	2
<s> I will be going again I hope as loved	and relaxed in comfort . </s>	the hotel	3
<s> I will be going again I hope as loved	and relaxed in comfort . </s>	the hotel	2
<s> I will be going again I hope as loved	and relaxed in comfort . </s>	the hotel	2
<s> When walking problem were presented to the General Manager Mr Y. A. we were moved to two adjacent family rooms closer to these facilities and also given the blue bands allocated to repeat visitors ,	could not have been more helpful . </s>	he	3
<s> I would highly recommend	especially compared with ones in Sharm . </s>	this resort	3
<s> Excellent	</s>	beach resort	3
<s> Very large	but we were upgraded to suites on arrival , however these were an extremely long walk from the restaurant / reception approx 500 metres . </s>	resort hotel	2
<s>	will be done </s>	Everything you wish	2
<s> We had a very nice	in Dana Beach with 8 tennisfriends . </s>	stay	3
<s>	was good and varied. the complex is vast and beautiful . </s>	The food	2
<s>	was good and varied. the complex is vast and beautiful . </s>	The food	2
<s> The rooms are immaculately clean and	is an all inclusive package . </s>	it	2
<s>	are immaculately clean and it is an all inclusive package . </s>	The rooms	3
<s> The food was good and varied.	is vast and beautiful . </s>	the complex	2
<s> The food was good and varied.	is vast and beautiful . </s>	the complex	2
<s> Would definitely stay	again . </s>	here	2
<s>	was fantastic the staff can 't do enough for you . </s>	This hotel	3
<s> This hotel was fantastic	can 't do enough for you . </s>	the staff	2
<s>	are friendly and funny . </s>	They	2
<s>	are friendly and funny . </s>	They	2
<s> Fantastic	, breathtaken view from the bar . </s>	food	3
<s> Great music and	that we will always remember . </s>	moments	3
<s> Great	and moments that we will always remember . </s>	music	3
<s> Fantastic food , breathtaken	from the bar . </s>	view	3
<s> Best	ever ! </s>	holidays	3
<s>	was excellent . </s>	Everything	3
<s> We enjoyed	of the people working there . </s>	the friendliness	2
<s> We enjoyed	on the beach and the friendliness of the people working there . </s>	the time	2
<s>	was DELICIOUS · one you got to it . </s>	The food	1
<s>	was DELICIOUS · one you got to it . </s>	The food	3
<s> Very loud	. </s>	music	0
<s>	is crowded as hell . </s>	The pool area	0
<s>	was very clean . </s>	Water	3
<s> No	there . </s>	room	1
<s> This was a weird	. </s>	stay	1
<s>	was very nice . </s>	The beach	3
<s>	it 's self was okay . </s>	Tho Hotel	2
<s> There were just	. </s>	ALOT of people	1
<s>	took hours . </s>	Complaints handling	1
<s>	was terrible . </s>	Room cleaning	0
<s> Seemed like	. </s>	the amount of people	1
<s> Everything perfect but the beach : too steep and dangerous waves ( red	) , had to walk outside the hotel to have access . </s>	flag	1
<s> Everything perfect but the beach : too steep and dangerous	( red flag ) , had to walk outside the hotel to have access . </s>	waves	1
<s>	perfect but the beach : too steep and dangerous waves ( red flag ) , had to walk outside the hotel to have access . </s>	Everything	3
<s> But we layed on the stretchers on the lawn with super	, so it was not so bad </s>	service	3
<s> Everything perfect but	: too steep and dangerous waves ( red flag ) , had to walk outside the hotel to have access . </s>	the beach	1
<s> But we layed on the stretchers on the lawn with super service , so	was not so bad </s>	it	2
<s> Super	, perfect service , poor beach </s>	hotel	3
<s> Super hotel , perfect	, poor beach </s>	service	3
<s> Everything perfect but the beach : too steep and dangerous waves ( red flag ) , had to walk outside the hotel to have	. </s>	access	1
<s> Super hotel , perfect service , poor	</s>	beach	1
<s> ·	don 't speak any English </s>	The owners	1
<s> · Didn 't recieve	</s>	a bill	1
<s> ·	very loud , old winows </s>	Rooms	0
<s> · Bad	in room </s>	smell	1
<s> · Rooms very loud , old	</s>	winows	1
<s> ·	dirty , Bugs running on th floor </s>	Rooms	1
<s> Horrible	</s>	Hotel	0
<s> · no	</s>	elevator	1
<s> ·	wasn ' clean when we recieved the room , empty shower bottle from guests before where in shower . </s>	Bath	1
<s> ·	wasn ' clean when we recieved the room , empty shower bottle from guests before where in shower . </s>	Bath	1
<s> From the room you can hear	. </s>	every noice	1
<s> The worse	In Miami South Beach </s>	Hotel	0
<s> I booked this hotel for seven days but after two nights I had to change	. </s>	it	1
<s> The bed , especially	were unconfortable ! </s>	the mattress	0
<s>	, especially the mattress were unconfortable ! </s>	The bed	0
<s> very good according the price .. excellent	friendly people. i would like to be again in that place. i will not forget the smilling faces of the emploeys of the hotel and how helpfull they were > </s>	sea.very	3
<s> very good according the price .. excellent sea.very friendly	i would like to be again in that place. i will not forget the smilling faces of the emploeys of the hotel and how helpfull they were > </s>	people.	2
<s> very good according	of the hotel and how helpfull they were > </s>	the smilling faces of the emploeys	2
<s> very good according the price .. excellent sea.very friendly people. i would like to be again in	i will not forget the smilling faces of the emploeys of the hotel and how helpfull they were > </s>	that place.	2
<s> very good according the price .. excellent sea.very friendly people. i would like to be again in that place. i will not forget the smilling faces of the emploeys of the hotel and how helpfull	were > </s>	they	2
<s>	are generally very good and I feel </s>	My impressions	3
<s> very good according	.. excellent sea.very friendly people. i would like to be again in that place. i will not forget the smilling faces of the emploeys of the hotel and how helpfull they were > </s>	the price	3
<s> The hotel is nice and clean and	is great ! </s>	the service	3
<s>	is good , only for vegetarian there is too little choice . </s>	The restaurant	2
<s>	is a little bit small , there are only two of them , but clean and nice . </s>	The sauna	1
<s> The sauna is a little bit small , there are only	of them , but clean and nice . </s>	two	2
<s> The sauna is a little bit small , there are only	of them , but clean and nice . </s>	two	2
<s> The sauna is a little bit small , there are only	of them , but clean and nice . </s>	two	1
<s> The restaurant is good , only	. </s>	for vegetarian choice	1
<s> A beautiful	</s>	wellness · hotel	2
<s>	is nice and clean and the service is great ! </s>	The hotel	2
<s>	is nice and clean and the service is great ! </s>	The hotel	2
<s> Room was good , enough space for two , good	and towels , comfy bed , air con , good shower , and it was surprisingly quite at night . </s>	bedding	2
<s> Room was good , enough space for two , good bedding and	, comfy bed , air con , good shower , and it was surprisingly quite at night . </s>	towels	2
<s> Loads of shopping opportunities and brilliant food near by , and	is within the walking distance . </s>	mostly all of the sight seeng	2
<s>	was good , enough space for two , good bedding and towels , comfy bed , air con , good shower , and it was surprisingly quite at night . </s>	Room	2
<s>	was good , enough space for two , good bedding and towels , comfy bed , air con , good shower , and it was surprisingly quite at night . </s>	Room	2
<s> Room was good , enough space for two , good bedding and towels , comfy bed , air con , good shower , and	was surprisingly quite at night . </s>	it	2
<s> Room was good , enough space for two , good bedding and towels , comfy	, air con , good shower , and it was surprisingly quite at night . </s>	bed	2
<s> Good	! </s>	value for money	2
<s> Straight forward and friendly	, kindly helped us to order a table for Flamenco , with good recommendations to go about town . </s>	reception personnel	2
<s> Straight forward and friendly	, kindly helped us to order a table for Flamenco , with good recommendations to go about town . </s>	reception personnel	2
<s> Straight forward and friendly	, kindly helped us to order a table for Flamenco , with good recommendations to go about town . </s>	reception personnel	2
<s> Room was good , enough space for two , good bedding and towels , comfy bed , air con , good	, and it was surprisingly quite at night . </s>	shower	2
<s> Hurghada is generally speaking a good place for a few days of relax , the beach is not so good.The	is nice , but if you don 't like the worst Russians all together , that is not the place you want to go.Avoid the buffet , the food is poor , the best restaurant is the turkish , try to make a reservation . </s>	Hotel	2
<s> Hurghada is generally speaking a good place for a few days of relax ,	, the food is poor , the best restaurant is the turkish , try to make a reservation . </s>	the buffet	1
<s> Hurghada is generally speaking a good place for a few days of relax ,	, try to make a reservation . </s>	the turkish	2
<s>	is great , especially the cool Riko , that at least speaks english , otherwise prepare yourself to an intensive Russian speaking course . </s>	Animation	3
<s>	is very good , with some exceptions . </s>	The staff	3
<s>	is very good , with some exceptions . </s>	The staff	1
<s> Hurghada is generally speaking a good place for a few days of relax ,	is poor , the best restaurant is the turkish , try to make a reservation . </s>	the food	1
<s> Hurghada is generally speaking a good	for a few days of relax , the beach is not so good.The Hotel is nice , but if you don 't like the worst Russians all together , that is not the place you want to go.Avoid the buffet , the food is poor , the best restaurant is the turkish , try to make a reservation . </s>	place	2
<s> Hurghada is generally speaking a good place for a few days of relax ,	is not so good.The Hotel is nice , but if you don 't like the worst Russians all together , that is not the place you want to go.Avoid the buffet , the food is poor , the best restaurant is the turkish , try to make a reservation . </s>	the beach	1
<s> animation team super only old	</s>	equipment	1
<s>	super , good area and chears </s>	swimmingpool	3
<s> nice shows and	</s>	enterainment	2
<s> nice	and enterainment </s>	shows	2
<s> good	nice people </s>	food	2
<s> busses to the beache and	at al time </s>	drinks	2
<s> swimmingpool super , good	and chears </s>	area	2
<s> drinks super nice	</s>	coktails	2
<s>	super nice coktails </s>	drinks	3
<s> A nice	, good food </s>	hotel	2
<s> A nice hotel , good	</s>	food	2
<s>	super only old equipment </s>	animation team	3
<s>	were below standard with no water heater and an very old television possibly from the stone age . </s>	Room amenities	1
<s>	did not look very clean and the lighting was below standard . </s>	The room	1
<s> Room amenities were below standard with no water heater and an very old	possibly from the stone age . </s>	television	0
<s> The hotel might at first be appealing due to it 's special	and features . </s>	architectual design	2
<s> The hotel might at first be appealing due to it 's special architectual design and	. </s>	features	2
<s> Room amenities were below standard with no	and an very old television possibly from the stone age . </s>	water heater	1
<s> The room did not look very clean and	was below standard . </s>	the lighting	1
<s> The free	turned out to be useless too because they could only be spent on specific restaurant which had a bad reputation in other online reviews ... </s>	vouchers for meals and drinks	1
<s> The free	turned out to be useless too because they could only be spent on specific restaurant which had a bad reputation in other online reviews ... </s>	vouchers for meals and drinks	2
<s>	might at first be appealing due to it 's special architectual design and features . </s>	The hotel	2
<s> However ,	and the service was quite bad and disappointing . </s>	the room quality	1
<s> However ,	was quite bad and disappointing . </s>	the service	1
<s> However ,	and the service was quite bad and disappointing . </s>	the room quality	1
<s> However ,	was quite bad and disappointing . </s>	the service	1
<s> Ideal	for the Forum convention center . </s>	location	3
<s> Very comfortable bed and	with sea views . </s>	room	2
<s>	within the Hilton standard . </s>	A hotel	2
<s> Very comfortable	and room with sea views . </s>	bed	3
<s>	was adequate . </s>	The room	2
<s>	came quickly , was hot , tasty , and expensive , very expensive . </s>	The food	1
<s>	came quickly , was hot , tasty , and expensive , very expensive . </s>	The food	2
<s>	came quickly , was hot , tasty , and expensive , very expensive . </s>	The food	2
<s>	came quickly , was hot , tasty , and expensive , very expensive . </s>	The food	2
<s>	came quickly , was hot , tasty , and expensive , very expensive . </s>	The food	0
<s> It is situated in Frankfurt Flughaven railway station , so as one might expect	are superb . </s>	transport connections	3
<s> However	only cost 75 Euros for the night . </s>	the room	2
<s>	is situated in Frankfurt Flughaven railway station , so as one might expect transport connections are superb . </s>	It	2
<s>	was quick and efficient , just what you need after a long flight . </s>	The check in	2
<s>	was quick and efficient , just what you need after a long flight . </s>	The check in	2
<s>	is very good , breakfast is great and abundant , staff is helpful and trying to do things as fast as possible . </s>	The cleanliness	3
<s>	is great . </s>	The hotel	3
<s> Although it has more than 700	, you can feel the good management watching the co · ordination between the working personnel in fulfilling the needs of the guests . </s>	rooms	1
<s> The hotel has	very well secured . </s>	an underground garage	3
<s> Although it has more than 700 rooms , you can feel the good	watching the co · ordination between the working personnel in fulfilling the needs of the guests . </s>	management	2
<s> Although it has more than 700 rooms , you can feel	in fulfilling the needs of the guests . </s>	the co · ordination between the working personnel	2
<s> The cleanliness is very good ,	is great and abundant , staff is helpful and trying to do things as fast as possible . </s>	breakfast	3
<s> The cleanliness is very good ,	is great and abundant , staff is helpful and trying to do things as fast as possible . </s>	breakfast	2
<s> Always a nice	</s>	stay	2
<s> I think it is important to say that I returned to	for at least 12 times . </s>	this location	2
<s> And I already booked	for the end of this month ( July 2011 ) . </s>	my next stay	2
<s> The cleanliness is very good , breakfast is great and abundant ,	is helpful and trying to do things as fast as possible . </s>	staff	2
<s> The cleanliness is very good , breakfast is great and abundant ,	is helpful and trying to do things as fast as possible . </s>	staff	2
<s>	was expensive . </s>	The food	1
<s> I requested	in the toilet . </s>	a cigarette	1
<s> This however requires walking all around the hotel , and there is only one	for each floor ( the hotel is a pyramid , and the elevators are only in one corner ) . </s>	set of elevators	1
<s> This however requires walking all around	, and there is only one set of elevators for each floor ( the hotel is a pyramid , and the elevators are only in one corner ) . </s>	the hotel	1
<s>	however requires walking all around the hotel , and there is only one set of elevators for each floor ( the hotel is a pyramid , and the elevators are only in one corner ) . </s>	This	1
<s> After calling reception , they offered me	. </s>	an upgrade	2
<s> This however requires walking all around	for each floor ( the hotel is a pyramid , and the elevators are only in one corner ) . </s>	the elevators	1
<s> However ,	was not managed as well . </s>	the sauna / steam room area	1
<s>	was constantly invaded by families and singles in swim wear , including children with goggle and floaties · with no spa etiquette . </s>	The sauna / steam room area	1
<s>	was a disappointment · not due to facility . </s>	The SKY ( spa )	1
<s> I suggest the staff tell quests proper etiquette and dress for use of those	as well as additional signage so guests like us can enjoy the excellent facilities . </s>	facilities	3
<s> Hotel was great with a superb staff , room and	. </s>	restaurants	3
<s> Hotel was great with a superb	, room and restaurants . </s>	staff	3
<s> Hotel was great with a superb staff ,	and restaurants . </s>	room	3
<s> Wonderful	, but ... </s>	facility	3
<s>	was great with a superb staff , room and restaurants . </s>	Hotel	3
<s>	was perfect with a nice variety . </s>	Breakfast	3
<s>	was too short </s>	Stay	1
<s>	was exceptionally friendly and helpful . </s>	The staff	3
<s>	was exceptionally friendly and helpful . </s>	The staff	2
<s> Breakfast was perfect with a nice	. </s>	variety	2
<s> Hope to return to the area soon and will definently try and stay	again . </s>	here	2
<s> Hope to return to the area soon and will definently try and stay	again . </s>	here	2
<s>	are ok , but not outstanding . </s>	Restaurants	2
<s>	are ok , but not outstanding . </s>	Restaurants	1
<s> This is surely not	to consider when you just want to spend a night and get fast to the airport first thing in the morning . </s>	a choice	2
<s>	can be friendly or not . </s>	Staff	1
<s>	can be friendly or not . </s>	Staff	2
<s> The price is ok ,	are clean and functional . </s>	the rooms	2
<s> The price is ok ,	are clean and functional . </s>	the rooms	2
<s> This is surely not	to stay when you want to visit Paris , but is a choice to consider when you just want to spend a night and get fast to the airport first thing in the morning . </s>	a hotel	1
<s>	is ok , the rooms are clean and functional . </s>	The price	2
<s> Nice wellness and	. </s>	breakfast staffs	2
<s> Nice	and breakfast staffs . </s>	wellness	2
<s> Free	available in rooms and lobby which made this hotel attractive . </s>	wireless internet connections	2
<s> Free	available in rooms and lobby which made this hotel attractive . </s>	wireless internet connections	2
<s>	is above average . </s>	Breakfast	2
<s>	is small but sufficient for standard workouts . </s>	Gym	2
<s>	is small but sufficient for standard workouts . </s>	Gym	1
<s>	is very good . </s>	Bar	3
<s> Never tried the spa and	though . </s>	swimming pool	1
<s> Never tried	and swimming pool though . </s>	the spa	1
<s> Also have	. </s>	several deskstop computers for guest use	2
<s> As	located near the Schiphol Airport , at times may get surge of guests whose flights are cancelled . </s>	its	1
<s> As	located near the Schiphol Airport , at times may get surge of guests whose flights are cancelled . </s>	its	1
<s> 4 star hotel amenities but 2 star	</s>	service	1
<s>	is good . </s>	Hotel ambience	2
<s> 4 star hotel	but 2 star service </s>	amenities	2
<s> No balcony , only italien tv no german no english.	is a little chaos , but we always find a place. the service at breakfast is bad and there are only a few things to eat. very loud at the weekends because of event outside . </s>	the parking situation	1
<s> Good	and climation . </s>	room	2
<s> Good room and	. </s>	climation	2
<s> No balcony , only italien	no german no english. the parking situation is a little chaos , but we always find a place. the service at breakfast is bad and there are only a few things to eat. very loud at the weekends because of event outside . </s>	tv	1
<s> No balcony , only italien	no german no english. the parking situation is a little chaos , but we always find a place. the service at breakfast is bad and there are only a few things to eat. very loud at the weekends because of event outside . </s>	tv	1
<s> No	, only italien tv no german no english. the parking situation is a little chaos , but we always find a place. the service at breakfast is bad and there are only a few things to eat. very loud at the weekends because of event outside . </s>	balcony	1
<s> No balcony , only italien tv no german no english.	is bad and there are only a few things to eat. very loud at the weekends because of event outside . </s>	the service at breakfast	1
<s> No balcony ,	very loud at the weekends because of event outside . </s>	only a few things to eat.	1
<s>	ok </s>	Everything	2
<s> For you exspectations and use	was ok . </s>	everything	2
<s> Very near to	. </s>	the beach	3
<s> Very friendly	! </s>	staff	3
<s>	are very good . </s>	Wellness offer and quality	3
<s>	was excellent and the choice at breakfast was good too . </s>	Diner	3
<s> Diner was excellent and	was good too . </s>	the choice at breakfast	2
<s> Nice hotel with a wonderful	</s>	park	3
<s> Nice	with a wonderful park </s>	hotel	2
<s>	is rather noisy in the morning . </s>	Streetside	1
<s>	was excellent en the staff was very friendly . </s>	Hotel	3
<s> Hotel was excellent en	was very friendly . </s>	the staff	3
<s>	was everything we 've hoped for </s>	The holiday	2
<s> We cannot find	. </s>	anything to complain about	2
<s> only remark maybe is that for families with little children the facilties (	) is not available </s>	playing ground	1
<s> After breakfast no meals or	offered . </s>	drinks	1
<s> After breakfast no	or drinks offered . </s>	meals	1
<s>	does not speak any English at all !! </s>	Some staff	0
<s>	recently refurbished but not in acordance of today 's traveller </s>	Rooms	2
<s>	recently refurbished but not in acordance of today 's traveller </s>	Rooms	1
<s>	very good and helpfull . </s>	Bell staff	2
<s>	very good and helpfull . </s>	Bell staff	3
<s> Dirty dishes , no fruit , empty firdge , loud	</s>	TV	1
<s>	dated </s>	Pool area	1
<s> Dirty	, no fruit , empty firdge , loud TV </s>	dishes	1
<s>	very poor . </s>	Lounge	0
<s> Expensive	</s>	airport hotel	1
<s> Free	. </s>	shuttle bus to / from the airport	2
<s> Dirty dishes , no	, empty firdge , loud TV </s>	fruit	1
<s> Basic	below my expectations . </s>	Sheraton	1
<s> Basic	below my expectations . </s>	Sheraton	1
<s> Dirty dishes , no fruit , empty	, loud TV </s>	firdge	1
<s> Very Upsale	, In the Center of the City </s>	Hotel	2
<s> Very Upsale	, In the Center of the City </s>	Hotel	3
<s>	and dining areas within walking distance . </s>	Numerous shopping	2
<s> Numerous shopping and	within walking distance . </s>	dining areas	2
<s>	is upscale and very expensive . </s>	The hotel	1
<s>	is upscale and very expensive . </s>	The hotel	2
<s> It is a really nice	in great condition and very easy to travel to anywhere in the city . </s>	hotel	3
<s> It is a really nice	in great condition and very easy to travel to anywhere in the city . </s>	hotel	3
<s> It is a really nice	in great condition and very easy to travel to anywhere in the city . </s>	hotel	2
<s>	are highly recommended for those who want to save money and enjoy the delicacies that can be found at the weekly market in the old part of Rimini ! </s>	The rooms with a small kitchen	3
<s>	is knowledgeable concerning special recommendations for restaurants and otherwise also very forthcoming . </s>	The staff	2
<s>	is knowledgeable concerning special recommendations for restaurants and otherwise also very forthcoming . </s>	The staff	3
<s>	contemporary chic </s>	Rimini	2
<s>	contemporary chic </s>	Rimini	2
<s> Overall this is a very nice	for couples , families and likely even for singles , considering it 's proximity to the beach as well as Rimini 's main thoroughfare . </s>	hotel	3
<s> Overall this is a very nice	for couples , families and likely even for singles , considering it 's proximity to the beach as well as Rimini 's main thoroughfare . </s>	hotel	2
<s> Having the Level Member offer , we had	( free mini bar refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas , clubs ... ) </s>	several VIP services	2
<s> VIP	, special SPA treatment and many other special services ... </s>	area at the pool and in the garden	3
<s>	was amazing , there was a hostess named Anna , she was so friendly , smart , very elegant and treated us as VIPs . </s>	The service at the LEVEL lounge bar	3
<s> Having the Level Member offer , we had several VIP services ( free mini bar refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas ,	... ) </s>	clubs	2
<s> Having the Level Member offer , we had several VIP services ( free mini bar refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant ,	, shopping areas , clubs ... ) </s>	laundry	2
<s> Having the Level Member offer , we had several VIP services ( free mini bar refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry ,	, clubs ... ) </s>	shopping areas	2
<s> Having the Level Member offer , we had	( restaurant , laundry , shopping areas , clubs ... ) </s>	several things	2
<s> Having the Level Member offer , we had several VIP services ( free mini bar refilled , bottle of wine as a welcoming reception , VIP	for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas , clubs ... ) </s>	restaurant	2
<s> We will surely visit	again next summer ! </s>	it	2
<s> We took	, and we spent one of the best holidays ever ! </s>	the package of the honeymooners	2
<s> VIP area at the pool and in the garden , special SPA treatment and	... </s>	many other services	2
<s> We took the package of the honeymooners , and we spent one of the best	ever ! </s>	holidays	3
<s> Having the Level Member offer , we had several VIP services ( free	refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas , clubs ... ) </s>	mini bar	2
<s> Having the Level Member offer , we had several VIP services ( free	refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas , clubs ... ) </s>	mini bar	2
<s> Having the Level Member offer , we had several VIP services ( free mini bar refilled , bottle of wine as a welcoming reception , VIP	for breakfast , free lounge bar access ( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas , clubs ... ) </s>	restaurant	3
<s> Having the Level Member offer , we had several VIP services ( free mini bar refilled , bottle of wine as a welcoming reception , VIP restaurant for breakfast , free	( alcohol + sweets + tea / coffee / ... ) , discount on several things ( restaurant , laundry , shopping areas , clubs ... ) </s>	lounge bar access	2
<s> VIP area at the pool and in the garden , special	and many other special services ... </s>	SPA treatment	2
<s> the worst hotel experience in my life , no hot water , shower equipment destroyed , no	, personnel didn 't know the hotel restaurant / bar menu , no towels in the room and the manager didn 't care at all for the complaints </s>	Wi · Fi in the room	1
<s> Terrible service , very bad rooms , very bad	</s>	manager	0
<s> Terrible service , very bad	, very bad manager </s>	rooms	0
<s> the worst	in my life , no hot water , shower equipment destroyed , no Wi · Fi in the room , personnel didn 't know the hotel restaurant / bar menu , no towels in the room and the manager didn 't care at all for the complaints </s>	hotel experience	0
